Review,Label
Thiết kế thua SamsungSamsung thiết kế cân đối đẹp hơn,-1
Sony ngày càng lạc hậu   đúng là cái gì cũng có một thời rồi lại sẽ lỗi thời Sony Z Premium màn hình thì ám xanh ám tím k trong trẽo màu sắc thì nhạc nhẽo thiếu trung thực đồ hoạ và giao diện thì cũ rít   máy thì nóng thiết kế cỗ lỗ sĩ loa ngoài thì ồ ồ còn Camera đình đám 21 chụp thua con Oppo chụp hình chậm nào canh nét canh sáng   zoom lên tí bể nát hình canh chỉnh lôi thôi chẳng ra gì   thua,-1
nói thật xấu hơn Z nhiều  E đang dùng Xperia Ray 2011 ko có gì phải phàn nàn  Còn Sony sau này giá chát thôi hết dám rớ tới  v,-1
Pin vậy thì làm ăn cái gì  Đêm sạc đầy buổi sáng uống cafe đọc báo tý chắc hết 50   Rồi  Nản cả giá,-1
Viền màn hình siêu mỏng nhưng nhìn tổng thể không hài hòa dẫn đến không đẹp     Phần trên và dưới dư thừa quá nhiều nhìn thô       và dày 7 9mm cũng thô luôn ,-1
NHÌN TỆ HƠN C5 NỮA,-1
Pin 2300 nhìn thấy nản rồi   ,-1
Phiên bản lỗi của của dòng Z  Thất bại rồi ,-1
Thiết kế không có gì nổi bật  cái viền trên   dưới quá dày  nhìn phản cảm  Hãy đổi mới và học tập samsung đi thì mới bán được hàng ,-1
Mua cái này để mình chọn cái C5 ngon bổ lại rẻ ,-1
Xong rồi  hợp tác với TCL coi như ném thương hiệu xuống sông ,-1
Có lẽ mình vẫn dùng BlackBerry10  Chứ lại có cả BlackBerry TQ nữa thì càng chịu ,-1
Đang yêu thích và dùng Blackberry  tự dưng giờ nghe Blackberry Trung Quốc là thấy dị ứng  Không biết thích nổi không  Cứ nghe gì của Trung Quốc là thấy ghét rồi đó  Buồn Blackberry ,-1
Sao lại sản xuất tại Trung Quốc  thật buồn cho fan hâm mộ Blackberry  Tôi hy vọng RIM tiếp tục sản xuất tại Canada và México,-1
Chỉ dùng dòng BB10 và dừng  Còn dòng từ adnroid sx ở tq thì từ nay     chia tay,-1
Vậy e sài cái Q10 hư thì chia tay lun ,-1
Cứ bảo sao ko ai dung BlackBerry ,-1
Thực ra khi John Chen tiếp nhận Rim thì ông đã có hẳn một lộ trình biến Blackberry thành của Trung Quốc Đây là bản sao của sự thất bại của Nokia Vậy tại sao những tín đồ Việt Nam không hợp lại mua lại Blackberry đi ,-1
Blackberry mất chất quá rồi  sao mà mình theo được nữa đây,-1
Tiếc cho một thương hiệu ,-1
thế thì ko mua,-1
Mong các bác cải thiện giùm cái trình Edge thì tui cảm ơn lắm lắm  Tui oải nó lắm rồi  trình duyệt gì mà cứ hay đơ  rồi  Oop  something went wrong  thì làm ăn được cái gì  Tui dùng cả máy bàn  Windows Phone  Surface Book  và Edge của cái nào cũng như nhau  Đúng là bờ vực  thẳm  ,-1
trình duyệt web EDGE của win 10 bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào settings  view advanded setting  bật adobe flashplayer nhưng vẫn không xem được  phải chuyển sang chế độ duyệt open with internet Explorer hoặc xem bằng chrome ,-1
Laban key tốt hơn,-1
Mình cũng là Fansam và iFan   rất thích 2 hãng vì máy tốt và đẹp   nhưng thừa nhận hôm nay samsung cũng đã đạt tới mức tận cùng thiết kế   mọi ý tưởng bây giờ xoay vòng   Note7 giống note5   s6  s7   chẳng có sự đột phá gì mới,-1
Nhưng mà vẫn hơn Iphone của nhiều thánh còn chẳng thây đổi cái gì   và có thêm phép thuật cho to ra và nhỏ lại mà thôi,-1
Mong là note 7 có thiết kế nhìn khác lạ hơn so với hình phía trên   như thế giống đúc với note 5 rồi còn gì,-1
bộ nhớ trong lớn nhưng phải có khe cắm thẻ nhớ nửa mới ngon,-1
không có thẻ nhớ ngoài thì không thích rồi,-1
Bộ nhớ quá khủng  để làm gì nhỉ ?,-1
Apple cạn ý tưởng và ko có gì mới ,-1
Với sức sáng tạo của hàng ngàn nhà thiết kế sau một năm ròng rã vất vã suy nghĩ  họ đã cho ra một thế hệ iphone mới y chang như cũ  chỉ tô lên một cái màu mới  thật đáng khâm phục  Màu mới về rồi  toàn bộ đổi điện thoại đi ,-1
Camera xấu vậy?,-1
Vừa sài wdp vừa sài ios vừa sài androi mình là người mê công nghệ muốn tìm hỉu ko fan của ai hết   Nhận xét   xấu vô đối,-1
thiết kế quá bình thường  không có phong cách của Iphone thuở nào,-1
Camera lồi là ko thích rồi còn 2 sim nữa  thôi chờ em 8 ra xem sao,-1
Chán,-1
camera sau của ip7 nhìn kinh thế  để lại như ip 5s là được rồi  thêm chống nước  bụi nữa là ok  Mà màu này giống như màu của dòng Sony Z thì phải  nhưng công nhận màu này đẹp,-1
Camera ko chỉ lồi nhẹ mà nay đã lòi ra một cách hiên ngang ,-1
K có gì đột phá,-1
Con i7 này yếu như sên  Toàn lừa dân không biết gì  Mấy e nhân viên siêu thị tha hồ chém gió  chip mạnh nhất bây giờ a ạ ,-1
I7 dòng U quá yếu   Hy vọng năm nay Intel sẽ ra i7 mạnh hơn,-1
2 100 USD vẫn chỉ được gọi là máy ảnh giá rẻ sao? Hic    ,-1
Samsung sao ko chạy IOS đi  cứ Androi hoài chán vãi  ,-1
Đi sau Lumia rồi,-1
Lại toét mắt ra mới mở được cái máy thôi,-1
Và cái loa thoại vẫn xấu kinh điển như ngày nào  ,-1
em cũng cạch các bác ah con f1 oppo chan vãi  mạng kém ram 3g ko ăn thua máy nhanh hao pin,-1
Mình k chê nhưng thật sự hàng oppo xài mau xuống lắm  Mà giá quá chát không có xứng với giá trị  Bạn nào xài rồi sẽ biết,-1
Các hãng đt tq bây h cho ra đời những chiếc đt rất ấn tượng nhưng Oppo k nằm trọng số đó,-1
Chả có j đột phá  chết đi Windows Phone,-1
Đã dùng winphone và không bao giờ dùng nữa ,-1
Tôi thì thấy là Microsoft đã quá coi thường người dùng trong thiết kế giao diện của Windows Phone   Windows 8 trở đi  Giao diện Live Tiles với tôi chỉ là một mảng màu giống giống nhau  lúc cần không biết nhấn vào đâu  quá rối rắm  quá nhiều thông tin không cần thiết   quá xấu,-1
Thời này ai sài Windows nữaNhìn cái giao diện loằng ngoằng rối mắt,-1
Do giao diện đơn giản nhưng rất khó sử dụng  điển hình như vút từ phải sang trái mới hiện menu nhưng phải vút ở trên mới hiện  vút ở dưới không hiện  rồi khi hiện ra thì ứng dụng rối tung  phải vút mỏi tay mới vào được phần mình muốn tìm  ứng dụng quá nghèo nàn  như muốn học tiếng anh hay cái gì cũng khó  nhưng ưu điểm là không chậm sau một thời gian như android ,-1
Thời này ai mà sài Windows đâu nữaNhìn cái giao diện loằng loằng ngoằng rối mắt,-1
Mình cũng không rõ bạn mở bản WP mấy  10 hay mấy  Mình mở trên WP8 thì thất vọng hoàn toàn và không bao giờ muốn sử dụng lại nữa ,-1
Đơn giản là ứng dụng ít  còn nhiều lỗi nên người dùng không thích,-1
Cái tệ nhất của window phone là kho ứng dụng không phong phú so với ios và android thế thôi,-1
Không bao giờ dùng hãng này  Ứng dụng thì ít  Giao diện nhìn cùi bắp ,-1
WP không tốt vì hệ thống tập trung cho giao diện mượt và giảm hao pin và ít chức năng hệ thống vì thế ứng dụng viết cho wp rất hạn chế dùng hệ thống vì thế ứng dụng viết cho wp thường không ổn định  ít chức năng  Cứ xem app fb viết mãi mà ko xong phải port từ ios sang  Ngay cả bản thân win10M đến giờ vẫn còn đang fix lỗi hệ thống như 3g  pin  wifi  thoát app    win10m gần 2 năm giới thiệu mà chỉ 10  máy update ,-1
biểu tượng màn hình giống nhau một nền màu xanh nhìn nhanh khó thao tác  không thích dùng windown,-1
Mua windowsphone chỉ vì yêu nokia không ngờ lại phải bỏ thêm tiền mua android sau một tháng  Windowsphone chết đi là vừa,-1
Lumia 730 rất hay treo  thoát ứng dụng đột ngột  đang bấm số hay bị ẩn mất bàn phím    ,-1
không có app facebook  youtube     nói chung ứng dụng nghèo nàn  trình duyệt web của winphone quá tệ so với safari hay chrome  winphone không bị thất bại mới là lạ,-1
Đã thử test windows phone từ hồi mới ra  kết quả cầm ko quá 2 phút là ném lại  Lâu lâu thấy bạn bè lôi Lúa Mì ra cũng mượn vuốt vuốt đâu đc 1 2 phút rồi trả lại  Tóm lại là ko thể nuốt nổi cái hệ điều hành này  nhất là cái giao diện ,-1
Đáng nhẽ đã tốt nếu nó không dở kkk  nên nhớ người tiêu dùng mới thông thái nhất  họ biết cái gì tốt cho họ,-1
Mất chất rồi  BlackBerry nên cải tiến phần mềm  đàm phán với google để app của google chạy mượt trên BlackBerry OS sẽ hay hơn ,-1
có vẻ như đã bão hòa về ý tưởng cho ngoại hình của 1 chiếc điện thoại,-1
Apple có vẻ đã cạn kiệt ý tưởng  Iphone 7 với phiên bản như thế này thì tôi sẽ lựa chọn Samsung s7,-1
Iphone đẻ nhiều đẻ mắn quá nhìn nhàn chán quá,-1
Táo cạn kiệt ý tưởng   không qua nổi 5S thần thánh  ,-1
Ôi cái giá hút máu,-1
Chẳng có gì thay đổi về công nghệ mà chỉ thay đổi về con số 4 5 6 7 và    ,-1
Chẳng có gì mới,-1
Mình nghĩ IPhone 7 sẽ ế vì pin quá kém ,-1
Dự là sẽ lại ế tương tự như Iphone SE,-1
minh dùng iphone từ năm 2011 nhưng cảm thấy thất chán rồi iphone ko có j thay đổi lớn từ sau 6s có lẽ mình sẽ chuyển qua ss hoặc huwaei,-1
Màn hình vẫn sẽ là LCD cùi bắp độ phân giải con giòi như thường lệ ,-1
Lởm mà giá cao,-1
Điên thoai trung quốc Ram 1 TB thì cũng thế thôi,-1
vãi thật 6GB xài chưa hết  8GB làm gì không biết,-1
cái gì cũng cao  mà ko bik chạy thế nào ,-1
Sắp có đt gam 16G rồi nhưng vẩn chậm và lắc,-1
RAM 8g để làm gì?????????,-1
Trước kia tiêu chỉ của tôi là chọn máy gồm  thật rẻ  cấu hình tốt hơn giá tiền nhiều và không phân biệt nhà sản xuất vì chỉ nghĩ là dùng Android đều như nhau hết  Nhưng sau khi dùng vài đời máy China mà mỗi em chỉ được 3 4 tháng là hỏng kèm theo máy hay bị chậm  giật nóng máy nhanh hết pin  camera kém    rồi tôi quyết định chọn em SamSung A5 2016  dùng thử vì em này  có giá gấp đôi mấy em kia   nhưng đắt sắt ra miếng các bạn ạ  Hầu như đáp ứng đầy đủ các yêu cầu của tôi mà cũng khá sang trọng nữa  Một phần tôi nghĩ dùng hàng Samsung thì cũng lợi cho đất nước nữa chứ các bạn nhỉ  Trên đây cũng là ý kiến riêng của tôi cũng chẳng vì tôi là fan Samsung mà nói hay cho Samsung đâu  các bạn hãy tìm các hãng có thương hiệu mà chọn mua cho phù hợp với công việc và giải trí nhé  Chúc mọi người luôn vui vẻ ,-1
Với cái giá thế này bỏ 60 triệu mua máy chiếu fullHD của sony thì nét căng  ko hề nhạt 1 chút nào ,-1
Samsung   sony   Iphone   HTC   zenfone   oppo   2 năm trở lại đây chẳng thấy gì nổi bật   sản phẩm cứ na ná nhau   S6 giống S7   Note7 lại giống S7   Note5 lại giống s7   có lẽ đã tới lúc mọi ý tưởng thiết kế smarphone đạt tới điểm cuối   cả thế giới chỉ có mỗi LG là có sự thay đổi ở phần thiết kế sản phẩm,-1
Apple sắp đi theo con đường cũ của gã khổng lồ Nokia rùi                    ,-1
Có khi nào là hết ý tưởng ko  ?,-1
theo ý mình chọn Dell XPS cấu hình cũng vậy  giá lại rẻ hơn cho lành ,-1
Chưa trải nghiệm nhưng nhìn qua về cấu hình đã thấy máy kém hơn các điện thoại khác ở 2 điểm chính 1  Màn hình chỉ ở độ phân giải HD 720x1280  trong khi mặt bằng trung bây giờ điện thoại ở Full HD  chưa kể tới 2K 2  Pin quá yếu   2300 mAh  tối thiểu cũng tầm 3000mAh mới đủ dùng ,-1
Nói thật  đừng mua Dual sim  mình đang xài Sony Xperia C4 Dual  lỗi ghê lắm,-1
Chán Sony vì bảo hành lắm rồi,-1
cac ban nen tu bo cai hang sony nay di   vi no thua kem ve moi hinh thuc   minh thay tot nhat khong nen mua  ,-1
mình mới mua cái c5 dual mà loi muốn khóc luôn  ,-1
Sony XA các bạn xem có phải loa nghe rất nhỏ~   không biết lỗi do phần mềm hay sao nữa nhưng khi mình trải nghiệm thì thấy rất nhỏva do xu ly tuy ram 2gb loi 8 nhung co giac bi khung lai vai nhip,-1
Khong nen mua Sony     che do bao hanh qua kem  Qua tiec cho mot thuong hieu Nhat ,-1
giá cao quá,-1
Chiếc iPad 4 của tôi màn hình 9 7 inch mà pin đã 11500 mAh rồi  chiếc này tới hơn 18 inch và dày mà pin chỉ 5700mAh thôi sao  To và dày vậy đáng lẽ pin phải dùng được 2 ngày  samsung tối ưu linh kiện quá kém,-1
Lý do cái máy này ra đời để làm gì??? riêng dung lượng pin 5700 là thấy không có tác dụng gì rồi,-1
như cầm cái TV theo    ,-1
Ai mà mua  mua cái này thà mua laptop màn hình ứng có phải hơn k?,-1
cái này có lẽ chỉ thật sự phát huy tác dụng khi xem phim hoặc thuyết trình mà thôi  chứ lướt web hay làm việc mà để trên bàn như vậy thì thao tác không thoải mái lắm  có lẽ sẽ có phụ kiện bàn phím thì sẽ tốt hơn,-1
thua laptop rồi SS ơi ,-1
Mình là fan ss nhưng con này ko biết để làm j ?,-1
ôi má ơi  máy tính bảng lưng gù ,-1
Cái  tấm bảng  đã ra đời hic,-1
thua con note book 10 1 cua minh gon nhe pin ok,-1
điên rồ,-1
MTB kiểu này thì thà mua laptop có cảm ứng ,-1
Một kiểu  tự sát  không có đối thủ ,-1
cấu hình cùi bắp mà đem so với surface ,-1
mua cái laptop và một cái mtb nhỏ gọn hữu ích hơn em này rất nhiều ,-1
Hơi to  xuống 9 7 thì vô đối,-1
Cho con tab s2 vào mới thảm họa ,-1
Tôi không thích Ipad vì không có 3G và dung lượng hạn chế  không có họ trợ thẻ nhớ ngoài ,-1
Đúng là vua hàng nhái,-1
Ipad 4 của mình sau khi nâng cấp IOS 9 1 bị lỗi sau khi sạc mở nắp cover ko tự sáng màn hình  Phải bấm phím cứng  Nhưng chấp nhận được  D iFan mà      ,-1
chỉ là hạt cát so với surface pro thôi ,-1
Apple thời Tim Cook ngày càng chán  Các sản phẩm mới không thấy có gì khác biệt và đột phá ,-1
máy để giải trí mà giá này thì chắc là doanh số không cao rồi  D,-1
Không biết có bán được cái nào không  Khổ    ,-1
nhược điểm em này có lẽ nằm ở chỗ dung lượng thấp  ,-1
Và giá chát,-1
Tản nhiệt kiểu này bụi lọt vào có vệ sinh được không nhỉ? Tôi không thích thiết kế này cho lắm ,-1
Chiều dài 45cm    bỏ vào túi kiểu gì,-1
máy tính bảng 18 4 inch  nặng 2 65 kg  hình như sử dụng hơi bất tiện,-1
Sai lầm rồi samsung ơi   ,-1
Giờ còn RAM 1GB thì không thể chấp nhận được ,-1
Tôi chán ông Asus lắm rồi  ngoài cái thương hiệu may mắn ko phải của China còn mọi thứ còn lại đều rất  China   chất lượng kém  hỏngvặt   Dịch vụ kém  đi bh nhiều lần  bh lâu   Độ tin cậy thấp  hay hỏng nên mau trượt giá   Kiểu dáng xấu  Đc cái cấu hình cao  Kết luận  cạch  ko nên mua  dc cho cũg ko nên xài ,-1
máy này chắc mua về đọc báo xem phim k làm đc j nửa  cpu  gpu yếu xìu,-1
Không biết nói gì hơn  Mong ASS ra được cái MTB nó ra hồn để mua thì lại ra thế này  Được màn hình 10inch nhưng RAM lại chỉ có 1G   ROM 8G  Cái này dùng để làm gì?,-1
Đọc thấy màn hình 10  tính mua  Nhưng đọc đến đoạn RAM ROM cùi bắp tụt hứng luôn    Giờ bộ nhớ trong 8GB chả cài được gì cho dù cho cài lên thẻ SD   nói cho cài lên thể SD cho sang nhưng thực chất một số ứng dụng không cho cài lên thẻ SD  có cho cài cũng phải cài file apk vào bộ nhớ trong mới chuyển hết data vào thẻ SD đang dùng 1 con bộ nhớ trong 8GB cài mấy ứng dụng hết bộ nhớ trong  còn thẻ nhớ chỉ chiếm 1 phần ít ỏi data    Thật đắng lòng,-1
Lac hau the Asus gio nay ma con chay ram 1g thi co lo si qua ,-1
Thiệt ức chế  đọc 10 inch giá 5 5tr muốn mua nhưng đọc cái đoạn ram rom camera thiệt y như lao dốc không phanh  thiệt nản cho asus   ,-1
Asus chỉ đc cái mã và trc mắt thôi bạn  Máy dùng 1 năm xuống cấp nghiêm trọng  1gb ram bộ nhớ 8gb thì update 1 lượt cài 1 game nữa là hết  N,-1
Cho tiền ko xài  Ngán Androi zoài,-1
Nhìn có vẻ nhạt             ,-1
tôi mới mua được 05 tháng mà bảo hành tới bốn lần rồi hãng này hành hạ tôi quá đủ rồi mong mọi người cùng cảm nhận,-1
Nokia 515 mình mua 06 tháng bảo hành 4 lần   ,-1
tôi mua cái điện thoại master cục gạch  nghĩ là bền nên mua  nào ngờ dùng đc 1 tháng thì cứ tắt nguồn dù pin sạc đầy từ sau này ko mua đt VIỆT nữa,-1
Đắt mà cấu hình quá yếu luôn  làm được gì với cái cấu hình 1GB và 16GB lưu trữ ???Còn thua cả cấu hình con surface RT từ đời thủa nào nữa kìa  giá đó mua Lenovo  ASUS  HP tablet chạy win có cấu hình và chất lượng vượt trội hơn hẳn ,-1
Cấu hình chỉ có 1GB 2GB RAM  16GB SSD thì không hiểu nó có thể làm được những gì? Cấu hình thua cả những Tablet cấp thấp cách đây 2 năm của Acer  Dell  Archos   ,-1
Nói chung là vác nhiều nặng túi mà cũng chẳng có hiệu quả công việc  so với tablet windows thì giờ ipad quá mất điểm rồi  đa phần sài win cho công việc  chứ ipad ít phù hợp với công việc chuyên môn quá  Lướt web  gửi email ư ? Xưa rồi diễm  Excell  word     cứ xem cái ipad nó mần được những thứ này cũng đến hết hơi  Giờ là thời của win   table   wifi   3g   phone một thiết bị máy tính bảng thay thế laptop  điện thoại    tất cả trong một phục vụ cho nhu cầu từ công việc  giải trí ở bất cứ đâu ,-1
IPAD sắp hết thời rồi  nó chỉ dùng để xem  và giải trí thôi  làm việc thì chắc muôn đời không theo kịp Laptop và PC,-1
giá mắc quá ai mà mua,-1
Giá đó thì sài Airl 2 không hơn về mọi mặt sao?,-1
Mua bphone còn hơn ,-1
Mức giá đắt đỏ  cấu hình lỗi thời  tính năng nhàm chán  kiểu dáng cũ rích  nhưng vẫn làm cho người ta phát điên lên  ấy là cái tài của Apple ,-1
máy tính bảng 9 8  đã to vật vã rất bất tiện hơn 8  rồi  giờ ra máy tính bảng 12 9  thì     theo tôi sẽ là một thất bại,-1
Sao surface đắt thế nhỉ  rất thích tính cơ động của nó  nhưng đắt quá ,-1
Suface  giá cao quá  so với giá trị sử dụng ,-1
Mỏng mà pin yếu thì để làm gì nhỉ,-1
giá taplet samsung không bao giờ khiến người dùng hài lòng  ,-1
vẫn lag,-1
Android là hệ điều hành kém cỏi nhất thua xa windowphone,-1
Còn hơn bọn HP nóng  sạc nhanh hỏng  bảo hành thì thôi rồi  ,-1
Asus  Đúng như tên  Anh sút  Từ card màn hình  main  màn hình đến latop từng dùng cái nào cũng lỗi  hỏng  Ko biết giờ sao,-1
Máy thì mỏng  mà cái giá quá dầy ,-1
Thua em asus mới rồi ,-1
Thiết kế viền màn hình và cạnh bàn phím dầy quá,-1
Giá chát quá  giờ toàn chuộng loại 2in1 chứ giá này đi quất em suface cho lành,-1
Mua cho em gái Macbook Pro  dùng hết bảo hành chết main  hỏi giá thay thế  11 triệu  Ném máy đi luôn,-1
Tôi đang xài Yoga 3 Pro  Nói chung là hay hỏng vặt  Mỗi lần thay thì linh kiện cực kỳ đắt  riêng màn hình khoảng 13tr  rất mỏng và rất dễ vỡ   Nếu là người cẩn thận  nhiều thời gian rảnh và tiền không thành vấn đề thì có thể xài mấy em Lenovo  Còn lại theo tôi nên chọn thương hiệu khác ,-1
Tôi đã xài Acer S7  đẹp thì đúng rồi  nhưng hay hỏng vặt  Xài Mac ổn hơn nhiều,-1
Lớp mạ vàng kia sẽ bong dần  thì lap sẽ xấu quắc ,-1
Mai mốt thay pin mệt lắm  lỡ tay làm rơi thì cũng xong phim  Thích sang  cơ động thì xuống xèng,-1
nói ko với asus tôi gặp q500a từ đầu đến cuối trục trặc giờ bỏ chừa,-1
Càng mỏng thì pin càng yếu,-1
Mình chán nhất dàng HP  chip VGA nhanh hư quá  Không biết các đời sau thế nào chứ  ngày xưa mua con DV2000 giờ đang đắp chăn làm kĩ niệm,-1
Nghe nói dòng K của asus rất tệ ,-1
Trên đời này bộ hết màu rồi hay sao?,-1
Nhìn cái khớp màn hình là biết chưa đủ đẳng cấp như Apple ? ,-1
Alienware là trùm hỏng vặt  được cái mã  giá thì bình thường thậm chí còn rẻ hơn so với Asus và Msi   Với lại có điên mới mua con alien 18 này  con này đã hết sản xuất từ 2 năm trước và đang clear hàng   dùng cpu Haswell ko phải skylake như các đời còn lại ,-1
máy này có cái CPU k phải skylake là thấy không hay rồi,-1
đã dùng alien chỉ có một nhược điểm là quá nặng   ,-1
Xài 3 năm rồi bỏ  buồn cho hàng điện tử ,-1
wave 3 không nghe được nhạc trên mp3 và cảm ứng hơi tệ,-1
Mình xin phép đánh giá là màu hơi kém tí,-1
màu sắc tái tái,-1
màu vẫn hơi kém sắc nhỉ,-1
nhìn cái giao diện chụp hình khựa quá,-1
Test khả năng lấy nét liên tục mà chụp 05 tấm xe chạy ngang vậy là không được rồi  d o f của camera Zenfone 3 trong hình thử quá dày  zoom vô xe taxi thì khả năng đủ nét là quá dễ  Anh nghỉ không xài chức năng lấy nét liên tục vẫn cho ra kết quả như vậy  Em nên chụp vô xe chạy ngang mà gần người em mới thấy được hiệu quả ,-1
không xài Asus nữa  hỏng lặt vặt và nhiều thứ rất tào lao,-1
Video quay kiểu gì mà màu sắc thay đổi liên tục vậy bác,-1
Giá bản in thành phẩm quá cao  Thích hợp cho cá nhân hay tổ chức chuyên nghiệp hoặc đại gia thôi  Còn dịch vụ thì cứ ra lab là lựa chọn tốt nhất ,-1
giá chát nhỉ  thôi mang ra tiệm in 3000đ 1 tấm cho nó lành    ,-1
Chơi ảnh 10x15 mua máy khổ nhỏ mực bơm liên tục kinh phí hơn nhiều bác nhể  y ,-1
Giá 6 củ thì cũng bình thường nêú ko muốn nói là cùi,-1
không có thiện cảm tí gì về oppo một ngày phải gặp cái mặt thím Tùng đẹp trai nhất nước cả chục lần là ít    đi đâu cũng gặp  riết phán hờn luôn     gặp từ TV  ngoài đường  báo chí  video clip  phim hài  v v     nói chung là oppo nó mua hết ca sĩ việt nam rồi hay sao ý hự     riêng cái oppo f1s này thấy chụp ảnh cũng tầm thường sao ý  chả đến mức gì gọi là xuất sắc  chắc được mỗi cái camera trước cho chụy em,-1
Chất lượng CAM chỉ so sánh được với huyền thoại cách đây nửa thập kỷ Nokia N73 ,-1
Dm  Lại PR cho Tàu  Vãi cả Tinh Tế ko có tý tinh thần dân tộc nào cả ,-1
Ngán thằng tàu khựa này quá rồi  tinh tế nên viết bài về khoa học lại thấy hay hơn á,-1
Gì chứ cứ nhìn thấy oppo và cái thg st mượn tác phẩm ý là ghét rồi,-1
Nó còn tự cho nó cái danh hiệu camera phôn mới ghê chứ  Vậy mới thấy người tiêu dùng việt nam thông minh đến mức nào  và kg phải cứ bán được nhiều đt là sp đó tốt nhất,-1
Mình không thích hàng tàu giới nghệ sĩ mê muội hết rồi  ,-1
lúc đầu thích bon sơn tùng  noo phước thịnh lắm nhưng về sau nó quảng cáo cho oppo nhiều quá đâm ghét  đt oppo đéo rẻ tí nào luôn so cả về chất lượng và cấu hình  nghe tiếng chuông ở đâu chỉ muốn đập cmn máy ra,-1
Cái con điện thoại tàu này có gì hay? Không muốn nói là lởm vãi đ*i  thêm đc thánh Tùng Núi chuyên đạo nhạc ,-1
Không nên mua oppo nhé mọi người ,-1
giờ nghe tới hàng china là thấy hơi hãi rồi  Tầm tiền này thôi cứ sam  LG  lumia mà xài thôi,-1
Cảm biến vẫn bé tí  khẩu độ 2 0 quá bình thường  PR quá lố và bơm tiền marketing vẫn là cách mà Oppo làm  Có 1 điều cuối cùng đáng ghi nhận là họ đang thành công dù với trò mèo nào đi nữa  ,-1
Từ ngày đầu e đã không ưa thằng Oppo này rồi  và sau cái vụ Biển đảo lại càng ghét nó nữa  cạch mặt  gặp ai muốn mua đt e cũng bảo không mua thằng này,-1
có ngon mấy cung ko mua oppo  ko ưa từ cái nhìn đầu tiên,-1
SS giống bị dơ kính camera vậy ??? Thấy ánh đèn 1 số ảnh có vệt dài,-1
Ngày càng tào lao,-1
1 con máy cùi mà hàng chục bài review đủ thể loại trên tinh tế?? k hỏi cũng nên tự biết chứ bạn,-1
con s7 cháy sáng như thế kia mà bác bảo đẹp sao,-1
Là người dùng phổ thông  tôi chọn s7e ,-1
Nếu thực sự thích thì nhích  mình k thích màu nịnh như S7 nên kiếm em BlackBerry PRIV sài,-1
Cảm giác như cam s7 lau k sạch bị sương ấy nhỉ,-1
Bạn mua mobistar là phải vì bạn đâu có hiểu gì về chụp anh đâu mua con nào cũng vậy  Bạn không thấy mod đang dìm con S7 sao? ngay cả mod còn không đưa ra nhan định cá nhân gì  Nếu so công bằng à chụp con mobistar thua xa con s7e nhe bạn  cùng một thời gian phơi sáng S7e lấy ánh sáng nhiều hơn mobi rất nhiều nên nó cháy sáng thôi  Nếu giảm thời gian phoi sáng xuống thì mobi lấy cửa gì mà so  Không phải đơn giản thế giới người ta đánh giá cam S7e là số 1 đâu ,-1
Số chấm liên quan gì với bức hình nhỏ xíu thế này  Nếu SS nó làm siêu phẩm chỉ chụp như thế này thì nó phá sản rồi  đừng bào giờ có quan niệm là mobista hơn được các hãng lớn như SS hay apple nhé  thằng mobis này so với mấy con lumia cùi mía 930 950 con chua có cửa nữa đấy,-1
con mobiistar chụp raw còn đẹp chứ ảnh jpg trông xử lí thấy gớm,-1
Chụp đêm xấu như nhau    Cái cảm biến bé như hạt gạo thì so sánh làm gì cho mất công Mà tinh tế chơi thiết bị hay chơi lỹ thuật chụp ảnh thế ?,-1
Pr cho mobistar thì cứ bảo làm thế  Sao phải chụp ảnh của s7 xấu  Mấy cái điện thoại tàu đội lốt hàng Việt Nam chất lượng Trung quốc  S7 chụp ảnh đẹp nhất mà thua con này  Mấy admin tinh tế hay quá ,-1
Sao em S7E chụp ảnh như sương sớm mai HN vậy? Siêu phẩm chụp chọt thế nào mà thua cả em Mobitsar hả trời    Đúng là Sam chỉ được cái quảng cáo lừa phĩnh là giỏi,-1
Thực sự thì do khẩu to nên ngay từ đầu S7 đã là cái máy phơi kém chứ có gì nổi trội đâu  Đừng nghĩ nó chụp cái gì cũng đẹp,-1
Bác nói chuẩn  S7 như bẩn  làm đọng sáng lại   toàn bộ ảnh kể cả nền trời cũng bị lây ,-1
Giờ thì ai mua điện thoại Sam về chụp hình thì cũng phải nghĩ lại  chụp còn xấu hơn cả phone Việt Ủng hộ hàng Việt đẩy lùi hàng Hàn    ,-1
Liện quan quái tới 5s mà khoc em ơi  S7E chụp xấu hơn cả phone Việt Đau lòng cho 1 siêu phẩm,-1
Đắng lòng mang tiếng siêu phẩm Giờ lòi ra cũng chỉ là chiêu PR  lừa phỉnh Chụp không bằng con Mobi cùi bắp,-1
Thật không thể tin nổi  Q là của tàu khựa mà dìm ss của e hả samsung nhiều gái xinh ss in my heart,-1
Chỉ qua mắt được gà mờ thôi chứ Mobi tuổi gì mà đọ S7 ,-1
Không đẹp bằng con Redmi Pro chụp,-1
Thôi quá hãi với HTC   Lag má ơi   Đã cọc Note 7  ,-1
Tôi thấy ám vàng là 1  xử lý màu da người quá tệ là 2 nên ko bao giờ thích chất ảnh của đám lumia  Chụp phong cảnh thì được ,-1
Kính camera bằng sapphire mà sao dễ trầy vậy ta?Của e nó trầy tan nát luôn rồi,-1
